Engine Capacity (liters),Cylinders,Drive Type,Fuel Type,Horsepower (bhp),Torque (Nm),Transmission,Seating Capacity,Length (meters),Width (meters),Height (meters),Wheelbase (meters),Trunk Capacity (liters),ABS (Anti-lock Brake System),Airbags,Anti theft alarm,BA (Brake Assist),Collision Detection,Differential Lock,EBD (Electronic Brakeforce Distribution),Fire Extinguisher,First Aid Kit,Gas Shock Absorber,Hill Assist,Hill Descent Control ,Immobilizer,ISO Fix Child Seat Anchors,Lane Departure Warning,Multi Terrain Select,Parking Sensors - Front and Rear,Pedestrian airbag,Rear Camera,Surround Camera,Tire Pressure Monitoring Display,Traction Control,Variable Cylinder Management (VCM),Center Arm Rest,Central Locking,Electric Sunroof,Foldable Rear Seats with 60:40 Split,Leather Seats,Multi Information Display,Panoramic Glass Roof,Power Steering,Rear Lcd screens,Steering Tilt Adjustment,Acoustic Hood,Aluminum Wheels,Auto Headlamps,Chrome Door Handles,Chrome Exhaust Pipes,Daytime Running Lights - LED,Door Reflectors,Dual Exhaust Tip,Electric Door Mirrors,Fog Lamp - Front and Rear,Front Brakes - Ventilated Discs,LED foglights,LED Headlights,LED Taillights,Off-Road Dampers,Power Tailgate,Power Windows - Front and Rear,Wheels - Alloy,Wind Blocker,Active Steering,Automatic AC,AUX,Bluetooth,HDMI,Keyless Entry,MP3,Push Button Start,Rain Sensing Wipers,Touchscreen ,USB,Wireless Headphones,Sell your car 100% absolutely free on YallaMotor.,200+ Cars Sold Everyday.,"115,000+  Satisfied Sellers.","500,000+  Monthly Buyers.",name,price,currency,country
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ford Taurus 2021 2.0L EcoBoost Trend ,"135,174",SAR,ksa
4.8,6,All Wheel Drive,Petrol,280,451,Automatic,2 Seater,5.165,1.950,1.850,2.970,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,Nissan Patrol Pick Up 2021 SGL Automatic,"162,000",QAR,qatar
2.0,4,Rear Wheel Drive,Petrol,184,270,Automatic,4 Seater,1.825,1.377,2.810,445,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,BMW 4 Series Coupe 2021 420i,"190,000",QAR,qatar
3.0,6,All Wheel Drive,Petrol,340,450,Automatic,5 Seater,1.868,1.466,2.975,530,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,BMW 5 Series 2021 540i xDrive,"34,500",BHD,bahrain
2.7,4,Rear Wheel Drive,Petrol,325,510,Automatic,5 Seater,4.756 ,1.815 ,1.423 ,2.775 ,303,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,Cadillac CT4 2021 2.7T V-Series (325 HP),"190,700",AED,uae
1.6,4,Front Wheel Drive,Petrol,127,157,Automatic,5 Seater,1.825,1.430,2.720,474,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,Hyundai Elantra 2021 1.6L Smart,"57,000",QAR,qatar
3.0,6,All Wheel Drive,Petrol,306,400,Automatic,5 Seater,2.047,1.559,3.065,500,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,BMW 5 Series Gran Turismo 2021 535i xDrive,"31,000",OMR,oman
2.0,4,Front Wheel Drive,Petrol,158,187,Automatic,5 Seater,4.674,1.801,1.415,2.736,419,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Honda Civic 2022 2.0 EXI,TBD,OMR,oman
5.7,8,Rear Wheel Drive,Petrol,363,535,Automatic,5 Seater,1.905,1.483,3.053,462,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Chrysler 300S 2021 5.7L V8 Luxury ,"15,300",KWD,kuwait
2.0,4,Rear Wheel Drive,Petrol,247,365,Automatic,5 Seater,2.091,1.457,2.960,540,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Jaguar XF 2021 2.0T S (250 PS),"261,855",SAR,ksa
2.0,4,All Wheel Drive,Petrol,150,196,CVT,5 Seater,1.800,1.615,2.665,1240,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,Subaru XV 2021 2.0L Standard,"83,990",AED,uae
6752,8,Rear Wheel Drive,Petrol,505,1020,Automatic,5 Seater,1.926,1.521,3.266,443,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Bentley Mulsanne 2021 6.75L V8,DISCONTINUED,EGP,egypt
3.0,6,Rear Wheel Drive,Petrol,367,500,Automatic,4 Seater,1.890,1.435,2.939,520,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz CLS-Class 2021 CLS 450 4MATIC,"32,000",KWD,kuwait
6.0,N/A,Rear Wheel Drive,Petrol,530,830,Automatic,4 Seater,1.899,1.496,3.165,500,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,Mercedes-Benz Maybach 2021 62 LWB,"65,000",KWD,kuwait
6.7,N/A,Rear Wheel Drive,Petrol,563,900,Automatic,4 Seater,1.990,1.640,3.820,460,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Rolls Royce Phantom 2021 6.75L Extended Wheelbase,"2,415,000",AED,uae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4,Front Wheel Drive,Petrol,248,380,CVT,5 Seater,4.869,1.850,1.440,2.825,517,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,Nissan Altima 2021 2.0 Turbo SV,"11,000",OMR,oman
2.0,4,Front Wheel Drive,Petrol,145,184,Automatic,5 Seater,4.800,1.820,1.472,2.725,522,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,Bestune B70 2021 2.0L Comfort,"5,900",BHD,bahrain
2.0,4,Front Wheel Drive,Petrol,140,193,Automatic,5 Seater,1.814,1.443,2.711,503,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Renault Megane 2021 2.0L LE,"73,500",AED,uae
0.0,"N/A, Electric",All Wheel Drive,Electric,181,270,Automatic,4 Seater,,,,,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,Mini SE EV 2021 135KW ALL4  (181 HP),TBD,OMR,oman
3.5,6,Rear Wheel Drive,Petrol,314,377,Automatic,4 Seater,1.840,1.395,2.730,295,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Lexus RC 2021 350 F Sport ,"23,520",BHD,bahrain
3.7,6,Front Wheel Drive,Petrol,305,379,Automatic,5 Seater,2.222,1.709,2.824,915,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,Lincoln MKX 2021 3.7L Premier (Cargo Package),"159,000",QAR,qatar
3.0,6,All Wheel Drive,Petrol,340,450,Automatic,5 Seater,2.004,1.745,2.975,645,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,BMW X5 2021 40i xDrive,"399,400",AED,uae
3.5,N/A,All Wheel Drive,Petrol,365,570,Automatic,8 Seater,2.332,1.989,3.327,2421,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,Ford Expedition EL 2021 3.5L EcoBoost XL,"12,800",KWD,kuwait
3.6,N/A,Rear Wheel Drive,Petrol,292,353,Automatic,5 Seater,1.905,1.483,3.053,462,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,Chrysler 300C 2021 3.6L V6 Limited ,"127,000",QAR,qatar
1.5,4,Front Wheel Drive,Petrol,180,240,Automatic,5 Seater,4.674,1.801,1.415,2.736,413,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Honda Civic 2022 1.5 RS,TBD,BHD,bahrain
4.0,N/A,Rear Wheel Drive,Petrol,514,670,Automatic,2 Seater,1.939,1.288,2.630,285,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,Mercedes-Benz AMG GT 2021 4.0L S,"47,000",KWD,kuwait
1.0,3,Front Wheel Drive,Petrol,100,160,Automatic,5 Seater,4.232,1.778,1.566,2.626,530,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Renault Captur 2021 1.0T (100 HP),TBD,QAR,qatar
2.0,4,All Wheel Drive,Petrol,155,200,Automatic,5 Seater,4.395 ,1.795 ,1.562 ,2.655,430,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,Mazda CX-30 2021 2.0L Luxury AWD,"13,350",OMR,oman
5.7,8,Rear Wheel Drive,Petrol,375,555,Automatic,5 Seater,1.923,1.460,2.950,459,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Dodge Challenger 2021 5.7L R/T Plus,"18,000",BHD,bahrain
1.8,4,Rear Wheel Drive,Petrol,184,270,Automatic,2 Seater,2.006,1.301,2.430,335,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,Mercedes-Benz SLK-Class 2021 SLK 200,"15,000",KWD,kuwait
3.8,6,All Wheel Drive,Petrol,565,637,Automatic,4 Seater,1.895,1.370,2.780,249,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Nissan GT-R 2021 Black Edition,"553,101",AED,uae
1400,4,Front Wheel Drive,Petrol,95,127,Manual,5 Seater,1.792,1.497,2.637,520,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,Fiat Tipo Sedan 2021 1.4L Highline,"212,900",EGP,egypt
3.0,N/A,All Wheel Drive,Petrol,340,450,Automatic,5 Seater,2.175,1.652,2.874,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Jaguar F-Pace 2021 35t Pure,"22,900",BHD,bahrain
3000,6,All Wheel Drive,Hybrid,462,700,Automatic,5 Seater,1.983,1.696,2.895,648,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,Porsche Cayenne 2021 E-Hybrid,"5,227,920",EGP,egypt
1.5,4,Front Wheel Drive,Petrol,152,235,Automatic,5 Seater,1.852,1.708,2.650,500,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,GAC GS4 2021 1.5T GE,"83,900",AED,uae
1600,4,Front Wheel Drive,Petrol,128,154,Automatic,5 Seater,1.800,1.450,2.700,502,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Kia Grand Cerato 2022 1.6L Topline,"414,900",EGP,egypt
2.9,6,All Wheel Drive,Hybrid,462,700,Automatic,4 Seater,1.937,1.428,3.100,500,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Porsche Panamera 2021 4 E-Hybrid Executive,"473,200",AED,uae
5.2,N/A,Rear Wheel Drive,Petrol,580,540,Automatic,2 Seater,1.924,1.165,2.620,,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,Lamborghini Huracan 2021 LP 580-2 Spyder,"95,000",OMR,oman
3.0,6,All Wheel Drive,Petrol,215,285,Automatic,7 Seater,1.815,1.800,2.800,131,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Mitsubishi Montero Sport 2021 3.0L GLX (4WD) mid plus ,"103,000",QAR,qatar
1.8,N/A,Front Wheel Drive,Petrol,135,170,Automatic,5 Seater,4.635,1.789,1.470,2.650,680,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,Geely EC7 2021 1.8L Trendy Plus,"6,000",OMR,oman
3.0,6,Rear Wheel Drive,Petrol,340,450,Automatic,5 Seater,1.868,1.466,2.975,530,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,BMW 5 Series 2021 540i,"31,900",BHD,bahrain
3.5,6,All Wheel Drive,Petrol,365,570,Automatic,5 Seater,2.463,1.948,3.670,1568,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,Ford F-150 2021 3.5L EcoBoost Crew Cab King Ranch FX4 (Luxury Pack),"19,700",KWD,kuwait
2.7,4,All Wheel Drive,Petrol,164,245,Manual,5 Seater,1.815,1.815,3.090,,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,Toyota Hilux 2021 2.7L Double Cab GL M/T (4x4),"7,200",KWD,kuwait
1591,4,Front Wheel Drive,Petrol,125,156,Automatic,5 Seater,1.700,1.450,2.570,465,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,Hyundai Accent 2021 (RB) 1.6L GL Highline Exclusive,"257,900",EGP,egypt
2.0,4,Rear Wheel Drive,Petrol,300,380,Automatic,2 Seater,1.801,1.295,2.475,150,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Porsche 718 2021 Cayman ,"23,219",BHD,bahrain
5.3,N/A,Rear Wheel Drive,Petrol,355,519,Automatic,8 Seater,2.045,1.890,3.302,2172,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Chevrolet Suburban 2021 5.3L Premium 2WD,TBD,SAR,ksa
5.2,8,Rear Wheel Drive,Petrol,760,847,Automatic,4 Seater,1.945,1.382,2.718,382,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,Ford Mustang 2021 5.2l Shelby GT500,"420,000",QAR,qatar
1.2,4,Front Wheel Drive,Petrol,83,115,Manual,5 Seater,3.995,1.790,1.647,2.500,392,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,Kia Sonet 2021 1.2L M/T,TBD,SAR,ksa
2.0,4,Front Wheel Drive,Petrol,237,350,Automatic,N A,4.599,1.950,1.627,2.779,,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,Cadillac XT4 2021 2.0T Luxury (FWD),"11,700",KWD,kuwait
1.6,4,Front Wheel Drive,Petrol,102,145,Automatic,5 Seater,1.994,1.529,2.635,510,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,Renault Symbol 2021 1.6L PE,"37,300",AED,uae
2.3,4,All Wheel Drive,Petrol,289,414,Automatic,5 Seater,4.552,2.137,1.657,2.690,715,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,Lincoln MKC 2021 2.3L Reserve (Tech Pack) Mid Option,"21,900",BHD,bahrain
2.0,N/A,All Wheel Drive,Petrol,184,270,Automatic,5 Seater,2.098,1.661,2.810,550,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,BMW X3 2021 xDrive 20i,"23,000",OMR,oman
4.0,8,All Wheel Drive,Petrol,520,650,Automatic,5 Seater,2.111,1.458,2.994,520,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Audi S8 2021 4.0 TFSI quattro (520 HP),"483,000",QAR,qatar
1591,4,Front Wheel Drive,Petrol,132,163,Automatic,5 Seater,1.805,1.610,2.750,235,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,Kia Carens 2021 1.6L Mid Option,DISCONTINUED,EGP,egypt
3.5,N/A,All Wheel Drive,Petrol,385,629,Automatic,8 Seater,2.024,1.960,3.022,528,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,Ford Expedition 2021 3.5L EcoBoost LTD,"21,500",BHD,bahrain
1600,4,All Wheel Drive,Petrol,180,265,Automatic,5 Seater,1.865,1.651,2.680,577,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Hyundai Tucson 2022 1.6L T-GDI Smart MHEV (AWD) ,"460,000",EGP,egypt
4.0,6,All Wheel Drive,Petrol,271,381,Automatic,7 Seater,1.885 ,1.889,2.790 ,742,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,Toyota Land Cruiser Prado 2021 4.0L VXR,"15,500",KWD,kuwait
