Engine Capacity (liters),Cylinders,Drive Type,Fuel Type,Horsepower (bhp),Torque (Nm),Transmission,Seating Capacity,Length (meters),Width (meters),Height (meters),Wheelbase (meters),Trunk Capacity (liters),ABS (Anti-lock Brake System),Airbags,Anti theft alarm,BA (Brake Assist),Collision Detection,Differential Lock,EBD (Electronic Brakeforce Distribution),Fire Extinguisher,First Aid Kit,Gas Shock Absorber,Hill Assist,Hill Descent Control ,Immobilizer,ISO Fix Child Seat Anchors,Lane Departure Warning,Multi Terrain Select,Parking Sensors - Front and Rear,Pedestrian airbag,Rear Camera,Surround Camera,Tire Pressure Monitoring Display,Traction Control,Variable Cylinder Management (VCM),Center Arm Rest,Central Locking,Electric Sunroof,Foldable Rear Seats with 60:40 Split,Leather Seats,Multi Information Display,Panoramic Glass Roof,Power Steering,Rear Lcd screens,Steering Tilt Adjustment,Acoustic Hood,Aluminum Wheels,Auto Headlamps,Chrome Door Handles,Chrome Exhaust Pipes,Daytime Running Lights - LED,Door Reflectors,Dual Exhaust Tip,Electric Door Mirrors,Fog Lamp - Front and Rear,Front Brakes - Ventilated Discs,LED foglights,LED Headlights,LED Taillights,Off-Road Dampers,Power Tailgate,Power Windows - Front and Rear,Wheels - Alloy,Wind Blocker,Active Steering,Automatic AC,AUX,Bluetooth,HDMI,Keyless Entry,MP3,Push Button Start,Rain Sensing Wipers,Touchscreen ,USB,Wireless Headphones,Sell your car 100% absolutely free on YallaMotor.,200+ Cars Sold Everyday.,"115,000+  Satisfied Sellers.","500,000+  Monthly Buyers.",name,price,currency,country
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Porsche Panamera Sport Turismo 2021 Turbo S E-Hybrid,"995,060",SAR,ksa
1.5,4,Front Wheel Drive,Petrol,170,275,Automatic,5 Seater,1.839,1.661,2.725,838,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,GMC Terrain 2021 1.5T SLE (FWD),"108,500",SAR,ksa
2.0,4,All Wheel Drive,Petrol,252,352,Automatic,5 Seater,1.844,1.661,2.725,846,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Chevrolet Equinox 2021 2.0T Premier (AWD),"133,000",SAR,ksa
3.7,6,Rear Wheel Drive,Petrol,330,360,Automatic,5 Seater,1.845,1.500,2.900,500,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Infiniti Q70 2021 3.7L Luxe,TBD,SAR,ksa
2.0,N/A,Rear Wheel Drive,Petrol,204,300,Automatic,5 Seater,1.810,1.442,2.840,481,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz C-Class 2021 C 200,"214,631",SAR,ksa
2.0,4,All Wheel Drive,Petrol,135,195,Automatic,5 Seater,1.804,1.693,2.676,414,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,Renault Duster 2021 2.0L PE (4x4),"71,990",SAR,ksa
3.0,6,All Wheel Drive,Petrol,450,530,Automatic,4 Seater,1.852,1.300,2.450,132,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,Porsche 911 2021 Carrera 4S ,"574,401",SAR,ksa
1.6,N/A,Front Wheel Drive,Petrol,123,150,Automatic,5 Seater,1.720,1.455,2.570,288,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,Kia Rio Sedan 2021 1.6L MPI,"62,590",SAR,ksa
3.5,6,All Wheel Drive,Petrol,450,691,Automatic,7 Seater,2.123,1.933,3.343,538,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Lincoln Navigator 2021 3.5T Presidential (AWD)  ,"433,435",SAR,ksa
2.0,4,Front Wheel Drive,Petrol,170,250,CVT,7 Seater,4.700,1.860,1.746,2.710,982,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,Chery Tiggo8 2021 2.0T Mid option,"79,500",SAR,ksa
2.0,4,All Wheel Drive,Petrol,211,350,Automatic,5 Seater,1.804,1.494,2.699,421,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz GLA 2021 250 4MATIC,"188,403",SAR,ksa
4.0,8,All Wheel Drive,Petrol,460,620,Automatic,4 Seater,1.937,1.417,2.950,500,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Porsche Panamera 2021 GTS,"687,500",SAR,ksa
1.4,4,Front Wheel Drive,Petrol,138,242,Automatic,5 Seater,1.790,1.620,2.610,430,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,Hyundai Creta 2021 1.4T,"75,000",SAR,ksa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.5,4,Front Wheel Drive,Hybrid,215,221,CVT,5 Seater,1.840,1.445,2.824,493,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Toyota Camry 2021 2.5L LE HEV (215 HP),"101,890",SAR,ksa
6.6,12,All Wheel Drive,Petrol,585,850,Automatic,5 Seater,1.902,1.479,3.210,515,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,BMW 7 Series 2021 M760Li xDrive,"712,800",SAR,ksa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4,All Wheel Drive,Petrol,197,320,Automatic,5 Seater,2.069,1.724,2.741,981,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Land Rover Discovery Sport 2021 2.0T R-Dynamic S (P200) (AWD) ,"273,000",SAR,ksa
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2.0,4,All Wheel Drive,Petrol,170,207,CVT,5 Seater,1.855 ,1.685 ,2.690 ,1085,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,Toyota Rav4 2021 2.0L LE AWD,"102,925",SAR,ksa
4.0,8,All Wheel Drive,Petrol,422,610,Automatic,5 Seater,1.988,1.958,2.890,,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Mercedes-Benz G-Class 2021 G500,"502,785",SAR,ksa
3.0,6,All Wheel Drive,Petrol,400,550,Automatic,5 Seater,2.008,1.965,3.022,1075,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,Land Rover Defender 2021 110 SE (P400) ,"322,805",SAR,ksa
2.0,N/A,Rear Wheel Drive,Petrol,258,370,Automatic,4 Seater,1.810,1.405,2.840,400,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz C-Class Coupe 2021 C 300,"256,922",SAR,ksa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6,6,All Wheel Drive,Petrol,311,373,Automatic,7 Seater,5.050,1.964 ,1.784 ,2.863 ,356,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,Cadillac XT6 2021 3.6L Premium Luxury (AWD),"259,500",SAR,ksa
2.5,4,Front Wheel Drive,Petrol,214,221,CVT,5 Seater,1.865,1.445,2.870,454,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Lexus ES 2021 300 Hybrid,"189,175",SAR,ksa
0.0,8,Rear Wheel Drive,Petrol,640,854,Automatic,N A,1.833 ,1.454 ,2.910 ,388,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,Cadillac CTS-V Sedan 2021 6.2L Supercharged W/ Carbon fiber package (640HP),DISCONTINUED,SAR,ksa
2.4,4,Front Wheel Drive,Petrol,185,241,Automatic,5 Seater,1.860,1.465,2.805,450,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,Kia Optima 2021 2.4L GDI,"75,570",SAR,ksa
3.6,6,Rear Wheel Drive,Petrol,305,363,Automatic,5 Seater,1.923,1.460,2.950,459,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Dodge Challenger 2021 3.6L Supertrack S,"210,650",SAR,ksa
3.0,6,Rear Wheel Drive,Petrol,300,400,Automatic,5 Seater,1.820,1.455,2.850,500,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Infiniti Q50 2021 3.0T Sensory ,"178,743",SAR,ksa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4,All Wheel Drive,Diesel,161,400,Automatic,5 Seater,5.410,1.934,1.886,3.230,,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,Great Wall POER 2021 2.0T Super Luxury Double Cab Diesel (4WD) ,"108,069",SAR,ksa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.5,4,Front Wheel Drive,Petrol,147,220,Automatic,5 Seater,4.468,1.841,1.619,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,Haval Jolion 2022 1.5T Active,"73,589",SAR,ksa
3.5,6,Front Wheel Drive,Petrol,271,340,Automatic,7 Seater,1.975,1.795,2.900,470,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,Nissan Pathfinder 2022 3.5L SV 2WD  ,TBD,SAR,ksa
2.0,4,Front Wheel Drive,Petrol,247,350,Automatic,5 Seater,1.910,1.652,2.702,460,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Volvo XC40 2021 2.0T T5 FWD Momentum ,TBD,SAR,ksa
2.0,4,Rear Wheel Drive,Petrol,237,350,Automatic,5 Seater,4.924 ,1.883 ,1.452 ,2.947 ,337,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,Cadillac CT5 2021 2.0T Premium Luxury  ,"200,600",SAR,ksa
4.0,6,All Wheel Drive,Petrol,228,360,Manual,5 Seater,1.870,1.955,2.310,,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,Toyota Land Cruiser Pick Up 2021 4.0L Super Deluxe Hard Top (M/T) w/ Winch,"162,350",SAR,ksa
0.0,"N/A, Electric",Front Wheel Drive,Electric,167,0,Automatic,5 Seater,1.890,1.605,3.000,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,Hyundai Ioniq 5 2022 EV  58 kWh,TBD,SAR,ksa
1.5,4,Front Wheel Drive,Petrol,105,145,Automatic,5 Seater,4.390,1.725,1.468,2.535,500,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,Changan Alsvin 2021 1.5L Basic,"37,835",SAR,ksa
1.6,4,Front Wheel Drive,Petrol,118,149,Automatic,5 Seater,1.960,1.590,2.620,432,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,Nissan Kicks 2021 1.6 S,"60,000",SAR,ksa
1.5,4,Front Wheel Drive,Petrol,198,260,Automatic,5 Seater,1.860,1.450,2.830,473,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Honda Accord 2021 1.5T LX Sport,"121,785",SAR,ksa
2.0,N/A,Rear Wheel Drive,Petrol,247,365,Automatic,5 Seater,1.967,1.462,2.835,455,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,Jaguar XE 2021 2.0T SE (250 PS) ,"246,215",SAR,ksa
4.0,6,All Wheel Drive,Petrol,271,385,Automatic,7 Seater,5.145,1.980,1.890,,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,Toyota Land Cruiser 2022 4.0L GXR (4WD)  ,TBD,SAR,ksa
2.0,4,Front Wheel Drive,Petrol,150,192,Automatic,5 Seater,1.801,1.435,2.700,408,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Hyundai Elantra 2021 2.0L GLS,"76,000",SAR,ksa
2.0,4,All Wheel Drive,Petrol,300,400,Automatic,5 Seater,2.008,1.969,2.587,397,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,Land Rover Defender 2021 90 SE (P300),"290,030",SAR,ksa
2.0,4,Rear Wheel Drive,Petrol,268,400,Automatic,5 Seater,1.834,1.453,2.911,388,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Cadillac CTS 2021 2.0L Turbo Luxury ,DISCONTINUED,SAR,ksa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,N/A,Rear Wheel Drive,Petrol,184,300,Automatic,2 Seater,1.810,1.301,2.430,335,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz SLC 2021 200,"214,500",SAR,ksa
3.6,6,All Wheel Drive,Petrol,290,350,Automatic,5 Seater,1.943,1.792,2.916,782,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Jeep Grand Cherokee 2021 3.6L Summit ,"242,739",SAR,ksa
3.0,6,Rear Wheel Drive,Petrol,350,500,Automatic,5 Seater,2.100,1.461,2.998,500,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Maserati Ghibli 2021 3.0T V6 ,"330,000",SAR,ksa
2.4,4,All Wheel Drive,Diesel,147,400,Automatic,5 Seater,1.815,1.815,3.090,900,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,Toyota Hilux 2021 2.4L S GLX Double Cab (4x4),"147,315",SAR,ksa
2.9,6,All Wheel Drive,Petrol,510,600,Automatic,5 Seater,2.16,1.67,2.818,525,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,Alfa Romeo Stelvio 2021 Quadrifoglio,"440,000",SAR,ksa
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4,8,All Wheel Drive,Petrol,600,750,Automatic,5 Seater,1.903,1.473,2.982,530,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,BMW M5 Sedan 2021 4.4T (600 HP),"647,900",SAR,ksa
4.0,8,All Wheel Drive,Petrol,542,770,Automatic,5 Seater,2.013,1.483,3.194,442,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bentley Flying Spur 2021 4.0T V8,"825,000",SAR,ksa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.4,N/A,All Wheel Drive,Petrol,184,244,CVT,5 Seater,1.855,1.678,2.660,,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,Honda CR-V 2021 EX Plus (AWD),"132,135",SAR,ksa
1.9,4,All Wheel Drive,Diesel,150,350,Manual,5 Seater,5.330,1.930,1.835,3.180,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,Changan Hunter 2022 1.9T Delta (4WD)   ,"81,535",SAR,ksa
3.0,6,All Wheel Drive,Petrol,340,500,Automatic,2 Seater,1.864,1.304,2.470,310,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,BMW Z4 Roadster 2021 sDriveM40i,"335,500",SAR,ksa
